id,Gender,Meaning,Name,Origin
16174,Boy,Victorious,Ranjiv,Hindi
16175,Girl,The light of the battlefield,Ranjot,Sikh
16176,Boy,The brave warrior,Ranveer,Sikh
16177,Boy,The brave,Ranvir,Sikh
16178,Girl,Pleasant,Ranya,Hindi
16179,Boy,Or raul form of ralph,Raoul,French
16180,Boy,God has healed,Raphael,Biblical
16181,Boy,God has healed,Raphael,Hebrew
16182,Girl,Fem. form of raphael,Raphaela,Biblical
16183,Girl,Fem. a form of raphael,Raphaela,Hebrew
16184,Boy,"Rival, competitor",Raqeeb,Arabic
16185,Boy,One of the ninety-nine names of god; watchman,Raqib,Arabic
16186,Girl,Form of rachel,Raquel,French
16187,Girl,Derived from rachel,Raquel,Spanish
16188,Boy,"Juice, elixer",Ras/rus,Sikh
16189,Girl,Expressive,Rasa,Arabic
16190,Boy,Lord krishna,Rasbihari,Hindi
16191,Boy,Elixir of courage,Rasbir,Sikh
16192,Girl,Lamp of the elixir,Rasdeep,Sikh
16193,Boy,Lord krishna,Rasesh,Hindi
16194,Girl,One who delights in the elixir of virtues,Rasgun,Sikh
16195,Girl,One who attaines the elixir of enlightenment,Rasgur,Sikh
16196,Girl,Young gazelle,Rasha,Arabic
16197,Girl,Young gazelle,Rasha,Persian
16198,Boy,Integrity of conduct,Rashaad,Arabic
16199,Boy,Righteous,Rashad,African
16200,Boy,Integrity of conduct,Rashad,Arabic
16201,Girl,A longish painted mark on the bridge of nose,Rashakali,Bengali
16202,Girl,Tounge,Rashana,Bengali
16203,Girl,Wise; mature,Rasheeda,Arabic
16204,Girl,Zodiac,Rashi,Bengali
16205,Girl,A collection of wealth;sign,Rashi,Hindi
16206,Boy,Guided by god,Rashid,Others
16207,Boy,Brave,"Rashid, rasheed",Arabic
16208,Girl,Righteous,Rashida,Turkish
16209,Girl,"Wise, mature","Rashida, rasheeda",Arabic
16210,Girl,Descended from royalty,"Rashieka,rashiqa",Arabic
16211,Girl,A ray of light,Rashmi,Hindi
16212,Girl,Queen,Rasia,Polish
16213,Boy,Elegance,Rasik,Hindi
16214,Boy,One whose life is full of elixir of naam,Rasjeevan,Sikh
16215,Girl,One who has union with elixir of naam,Rasjog,Sikh
16216,Girl,One absorbed in the elixir of naam,Rasleen,Sikh
16217,Boy,Lord krishna,Rasmaru,Hindi
16218,Girl,Ray,Rasna,Hindi
16219,Girl,One who drinks the elixir of naam,Rasnam,Sikh
16220,Boy,"Messenger of god, prophet( bpuh)",Rasool,Arabic
16221,Boy,Messenger,Rasul,African
16222,Boy,Angel,Rasul,Hindi
16223,Boy,Gem,Ratan,Bengali
16224,Boy,Gem,Ratan,Hindi
16225,Boy,A diamond-like person,Ratan,Sikh
16226,Girl,Crystal,Ratana,Thai
16227,Boy,The priceless brave one,Ratanbir,Sikh
16228,Girl,Precious like god's lamp,Ratandeep,Sikh
16229,Girl,Song of diamond (soul),Ratangeet,Sikh
16230,Girl,One who is in love of the diamond,Ratanpreet,Sikh
16231,Boy,The rider of chariot,Rathi,Bengali
16232,Boy,Pleasure,Rati,Bengali
16233,Girl,"Most beautiful lady, wife of cupid",Rati,Hindi
16234,Boy,Arranger,Ratib,Arabic
16235,Boy,Another name for god; one who brings together,Ratiq,Arabic
16236,Boy,Lord of love,Ratish,Hindi
16237,Boy,Gem,Ratna,Bengali
16238,Girl,Gem,Ratna,Hindi
16239,Girl,A necklace of gem,Ratnabali,Bengali
16240,Boy,Lord vishnu,Ratnabhu,Hindi
16241,Girl,Mother of lucky,Ratnagarbha,Bengali
16242,Boy,Ocean,Ratnakar,Bengali
16243,Boy,"Mine of jewels, sea",Ratnakar,Hindi
16244,Boy,Lord vishnu,Ratnanidhi,Hindi
16245,Girl,A bunch of gems,Ratnavali,Hindi
16246,Boy,Lord of jewels; diamond,Ratnesh,Hindi
16247,Girl,Gem,Ratno,Bengali
16248,Girl,A small quantity,Ratti,Bengali
16249,Boy,Sweet,Ratul,Hindi
16250,Boy,Wolf counselor,Raul,Spanish
16251,Boy,Fame,Raunak,Arabic
16252,Girl,A happy atmosphere,Raunak,Sikh
16253,Girl,"Luster, beauty, elegance, freshness",Raunaq,Arabic
16254,Girl,"The exalted, famous person",Raushan,Sikh
16255,Boy,"Light, illuminated, bright, clear, splendid","Raushan, roshan",Arabic
16256,Girl,"Soul, spirit",Ravan,Arabic
16257,Girl,Sunny,Raveena,Hindi
16258,Girl,Beauty of the sun,Raveena,Sikh
16259,Girl,Blackbrid,Raven,English
16260,Boy,Sun,Ravi,Hindi
16261,Boy,Sun,Ravi,Hindu
16262,Boy,Sun ray,Ravikiran,Hindi
16263,Boy,"The god of sun, knowledge",Ravindar,Sikh
16264,Boy,Lord sun,Ravinder,Sikh
16265,Boy,Sun,Ravindra,Hindi
16266,Boy,Sun,Ravish,Hindi
16267,Boy,"Rain,dew",Raviv,Arabic
16268,Girl,N/a,Ravleen,Sikh
16269,Girl,N/a,Ravneet,Sikh
16270,Girl,Garden,"Rawdah, rawdha",Arabic
16271,Girl,Garden,Rawdha,Arabic
16272,Girl,"Transmitter of ancient arabic poetry, narrator, storyteller",Rawiyah,Arabic
16273,Boy,Wise protector,Ray,English
16274,Boy,Beam of light,Ray,Hindi
16275,Girl,Flow; sated with drink,Raya,Hindi
16276,Girl,Friend,"Rayah,raya",Arabic
16277,Boy,Smelling plant; any flower except rose; comfort,Rayhaan sweet,Arabic
16278,Boy,Favored by god,Rayhan,Arabic
16279,Boy,Lord brahma,Rayirth,Hindi
16280,Boy,Wise protection,Raymond,German
16281,Girl,No longer thirsty,Rayya,Arabic
16282,Girl,No longer thirsty,Rayya,Persian
16283,Girl,"Aroma, fragrance, sated with drink,","Rayya,rayyah",Arabic
16284,Boy,"Mystery, secret",Raz,Arabic
16285,Boy,"Wish, agreement",Raza,Arabic
16286,Boy,Protector,Razak,Arabic
16287,Girl,Secret,Razi,Biblical
16288,Girl,Secret,Razi,Hebrew
16289,Boy,The brave one,Razik,Arabic
16290,Boy,Another name for god; cherisher,Raziq,Arabic
16291,Girl,"Agreeable, good-natured",Raziya,Others
16292,Girl,Another name for hazrat fatimah zahra,Raziyah,Arabic
16293,Boy,One who provides the necessities of life,Razzaq,Arabic
16294,Girl,Brook,Rea,English
16295,Boy,Red-haired,Read,English
16296,Girl,Son of the small ruler,Reagan,Celtic/Gaelic
16297,Girl,River narmada,Reba,Bengali
16298,Girl,Derives from rebecca,Reba,Biblical
16299,Girl,Derived from rebecca,Reba,Hebrew
16300,Girl,Star,Rebati,Bengali
16301,Girl,Servant of god,Rebecca,Biblical
16302,Girl,Servant of god,Rebecca,Hebrew
16303,Girl,Bound,Rebekah,Biblical
16304,Girl,Bound,Rebekah,Hebrew
16305,Girl,To tie or bind,Rebekkah,Biblical
16306,Girl,To tie or bind,Rebekkah,Hebrew
16307,Girl,Sings praises,Rebha,Hindi
16308,Girl,"Redheaded one, or dim. of redmond",Red,American
16309,Girl,Satisfied,Reda,Arabic
16310,Boy,"(in god's) favor; contentment, satisfaction","Reda, rida, ridha",Arabic
16311,Girl,Red meadow,Redell,English
16312,Girl,Over the red river,Redford,English
16313,Girl,"Tradition, way",Ree,Sikh
16314,Boy,Stream,Reece,English
16315,Girl,A reed or red haired,Reed,English
16316,Girl,One who rules,Reegan,American
16317,Girl,Gazelle,Reem,Arabic
16318,Girl,Goddess durga; white antelope,Reema,Hindi
16319,Girl,Gem,Reena,Hindi
16320,Girl,Enthusiastic,Reese,Welsh
16321,Girl,"Tradition, way",Reet,Sikh
16322,Boy,Steward,Reeves,English
16323,Girl,King's heir,Regan,Celtic/Gaelic
16324,Girl,Little ruler,Reganne,Irish
16325,Girl,Advisor to the king,Reggie,German
16326,Girl,Queen,Regina,Biblical
16327,Girl,Queen,Regina,Latin
16328,Boy,Advisor to the king,Reginald,German
16329,Boy,Rules,Regis,Latin
16330,Girl,Flower,Rehan,Armenian
16331,Girl,A flower,Rehanah,Arabic
16332,Girl,"Compassion, mercy",Rehena,Arabic
16333,Boy,Kind hearted,Rehman,Arabic
16334,Boy,Kind,Rehmat,Arabic
16335,Girl,Queen,Reia,Spanish
16336,Girl,Red headed,Reid,English
16337,Boy,Warrior,Reidar,Scandinavian
16338,Girl,A small stream,Reilly,Celtic/Gaelic
16339,Boy,Valiant,Reilly,Irish
16340,Girl,"Peaceful, queen",Reina,Spanish
16341,Girl,Line,Rekha,Bengali
16342,Girl,Line,Rekha,Hindi
16343,Girl,Cure,Remedy,American
16344,Girl,From reims,Remi,Others
16345,Boy,Town of the raven,Remington,English
16346,Girl,From rheims,Remy,French
16347,Girl,Arranger,Ren,Japanese
16348,Girl,Joy,Rena,Biblical
16349,Girl,Joy,Rena,Hebrew
16350,Girl,Born again,Renae,French
16351,Girl,"Joy, song",Renana,Arabic
16352,Boy,Form of reynard,Renardo,Italian
16353,Girl,Born anew,Renata,French
16354,Girl,Reborn,Renate,French
16355,Boy,Police officer,Rendor,Hungarian
16356,Boy,Reborn,Rene,French
16357,Girl,Reborn,Renee,French
16358,Boy,Lord of love,Renesh,Hindi
16359,Boy,Virtuous,Renjiro,Japanese
16360,Girl,Compact strength,Renny,Celtic/Gaelic
16361,Girl,Pollen,Renu,Bengali
16362,Girl,Atom,Renu,Hindi
16363,Girl,A kind of perfume,Renuka,Bengali
16364,Girl,Wife of jamadagni rishi,Renuka,Hindi
16365,Girl,Silk,Resham,Arabic
16366,Girl,Silk,Resham,Bengali
16367,Girl,Silky,Reshma,Hindi
16368,Girl,"Silky, of silk",Reshmaan,Arabic
16369,Girl,Silken,Reshmi,Bengali
16370,Girl,Shaken,Reta,African
16371,Boy,King,Reth,African
16372,Boy,Behold - a son,Reuben,Biblical
16373,Boy,Behold - a son,Reuben,Hebrew
16374,Girl,Friend of god,Reuel,Biblical
16375,Girl,Friend of god,Reuel,Hebrew
16376,Girl,"Wife of balarama, a star",Revati,Hindi
16377,Boy,A form of roland,Revelin,Celtic/Gaelic
16378,Boy,Form of roland,Revelin,Irish
16379,Girl,Swift,Rewa,Hindi
16380,Boy,King,Rex,Latin
16381,Girl,King,Rey,French
16382,Girl,Queen,Reya,Spanish
16383,Boy,Favored by god,Reyhan,Arabic
16384,Girl,"Peaceful, queen",Reyna,Spanish
16385,Boy,Fox,Reynard,French
16386,Boy,King's advisor,Reynold,English
16387,Girl,Reaper,Reza,Slavic
16388,Girl,Sweet,Rhaxma,African
16389,Girl,Brook,Rhea,Greek
16390,Girl,Singer,Rhea,Hindi
16391,Girl,Brook,Rheanna,Greek
16392,Boy,A stream,Rhett,Welsh
16393,Girl,Magic maiden,Rhian,Welsh
16394,Girl,Sacred queen,Rhiannon,Welsh
16395,Girl,Roses - from rhodes,Rhoda,Greek
16396,Girl,Field of roses,Rhodes,Greek
16397,Girl,"Powerful, mighty",Rhona,Celtic/Gaelic
16398,Girl,"Powerful, mighty",Rhona,Irish
16399,Girl,Powerful river,Rhonda,Greek
16400,Girl,Lovely rose,Rhoslyn,Welsh
16401,Girl,White rose,Rhoswen,Celtic/Gaelic
16402,Girl,White rose,Rhoswen,Irish
16403,Girl,A stream,Rhys,Welsh
16404,Girl,Singer,Ria,Hindi
16405,Boy,Little king,Rian,Irish
16406,Girl,"Sweet basil, virtuous",Rianna,Welsh
16407,Girl,From john,Rianne,Celtic/Gaelic
16408,Girl,From john,Rianne,Irish
16409,Boy,Derived from richard,Ricardo,Spanish
16410,Boy,"Powerful, rich ruler",Rich,English
16411,Girl,The writing of the veda's,Richa,Hindi
16412,Boy,Great strength,Richard,Biblical
16413,Boy,"Powerful, rich ruler",Richard,English
16414,Girl,Fem. a form of richard,Richelle,French
16415,Boy,"Powerful, rich",Rick,English
16416,Boy,"Powerful, rich",Ricky,American
16417,Boy,Strong ruler,Rico,Spanish
16418,Boy,Accept and obey,Rida,Arabic
16419,Boy,Accept and obey,Rida,Persian
16420,Girl,Siddhi will follow,Riddhi,Hindi
16421,Girl,Farmer,Rider,English
16422,Boy,Contentment,Ridha,Arabic
16423,Girl,Goodwill,Ridhaa,African
16424,Boy,"Pleasure,happiness; doorkeeper of jannah",Ridhwaan,Arabic
16425,Boy,Acceptance; good will,Ridhwan,Arabic
16426,Boy,"Acceptance, good will; name of the keeper of the gates of heaven",Ridwan,Arabic
16427,Boy,Development,Rifat,Arabic
16428,Girl,Lives near the ridge,Rigg,English
16429,Girl,Sweet basil,Rihana,Arabic
16430,Girl,Sustenance,Rijak,Sikh
16431,Girl,Innocent,Rijul,Hindi
16432,Girl,Innocense,Rijuta,Hindi
16433,Girl,A small stream,Riley,Celtic/Gaelic
16434,Boy,Valiant,Riley,Irish
16435,Girl,Gazelle,"Rim, reem",Arabic
16436,Girl,Goddess durga,Rima,Hindi
16437,Girl,White antelope,"Rima, reema",Arabic
16438,Girl,Beautiful woman,Rimi,Bengali
16439,Girl,Sound of rain,Rimjim,Bengali
16440,Girl,Pomegranate,Rimona,Biblical
16441,Girl,Pomegranate,Rimona,Hebrew
16442,Girl,Pomegranate,"Rimona, rominah",Arabic
16443,Girl,Park,Rin,Japanese
16444,Girl,"Song, joy","Rina,reena",Arabic
16445,Boy,Form of reynold,Rinaldo,Italian
16446,Boy,Apple,Ringo,Japanese
16447,Girl,Jingle sound,Rini,Bengali
16448,Girl,Little bunny,Rini,Japanese
16449,Boy,River,Rio,Spanish
16450,Girl,Queenlike,Riona,Celtic/Gaelic
16451,Girl,Saint,Riona,Irish
16452,Boy,Royal poet,Riordan,Celtic/Gaelic
16453,Boy,Royal poet,Riordan,Irish
16454,Girl,Laughter,Risa,Latin
16455,Boy,Superior,Rishab,Hindi
16456,Boy,Morality,Rishabh,Hindi
16457,Boy,"Sage, ray of light",Rishi,Hindi
16458,Girl,Moonbeam,Rishima,Hindi
16459,Boy,The best,Rishit,Hindi
16460,Girl,First,Rishona,Arabic
16461,Boy,Lord indra,Rishvanjas,Hindi
16462,Girl,Way of life,Rita,Hindi
16463,Girl,From margarita,Rita,Spanish
16464,Boy,Lord of truth,Ritesh,Hindi
16465,Boy,Saint,Rithwik,Hindi
16466,Girl,Custom,Riti,Bengali
16467,Girl,Movement,Ritika,Hindi
16468,Girl,Season,Ritu,Hindi
16469,Girl,River bank,Riva,French
16470,Girl,"Bound, riverbank",Riva,Hebrew
16471,Boy,,Rivan,Hindi
16472,Girl,From the river,River,American
16473,Girl,Servant of god,Rivka,Biblical
16474,Girl,Servant of god,Rivka,Hebrew
16475,Girl,Beautiful woman,Riya,Bengali
16476,Boy,Gardens,"Riyad, riyadh",Arabic
16477,Boy,Gardens,Riyadh,Arabic
16478,Boy,Practice,Riyaz,Arabic
16479,Boy,"Will, consent, resignation",Riza,Arabic
16480,Boy,Angel who is the guard of paradise,Rizawan,Arabic
16481,Boy,Harbinger of good news,Rizvan,Arabic
16482,Boy,Messenger of good news,Rizwan,Arabic
16483,Girl,Reddish-brown skin,Roana,Spanish
16484,Boy,Derived from robert,Rob,English
16485,Girl,Famous brilliance,Robbin,English
16486,Boy,Bright fame,Robert,English
16487,Girl,"Fem. a form of robert, brilliant",Roberta,English
16488,Boy,Bright fame,Roberto,Spanish
16489,Girl,Famous brilliance,Robin,English
16490,Girl,Derived from robin,Robyn,English
16491,Boy,Rest,Rocco,German
16492,Boy,Rock,Rocco,Italian
16493,Girl,Glory,Roch,German
16494,Boy,"Red lotus, bright",Rochan,Hindi
16495,Girl,A rock,Rochelle,French
16496,Girl,Light,Rochi,Hindi
16497,Girl,Dewdrops,Rocio,Italian
16498,Boy,A rock,Rock,American
16499,Boy,From the rocky spring,Rockwell,English
16500,Boy,From the rocks,Rocky,American
16501,Boy,Land near the water,Rod,English
16502,Boy,Derived from rodney,Rodd,English
16503,Boy,Derived from rodney,Roddy,English
16504,Boy,Red valley,Roden,English
16505,Boy,Famous ruler,Roderick,German
16506,Boy,Land near the water,Rodney,English
16507,Boy,Fame spear,Roger,German
16508,Boy,Rising,Rohak,Hindi
16509,Boy,Ascending,Rohan,Hindi
16510,Boy,Sandalwood,Rohan,Hindu
16511,Girl,A fourth lunar mansion,Rohini,Bengali
16512,Girl,A star,Rohini,Hindi
16513,Boy,The enchanted lord (krishna),Rohiniraman,Hindi
16514,Boy,Moon,Rohinish,Hindi
16515,Boy,Destitute,Rohit,Bengali
16516,Boy,Red,Rohit,Hindi
16517,Girl,A painted woman,Rohita,Bengali
16518,Girl,Brahma's daughter,Rohita,Hindi
16519,Boy,Red coloured,Rohith,Bengali
16520,Boy,Soul,Roho,African
16521,Boy,Sun,Rohtak,Hindi
16522,Girl,A holy fast,Roja,Bengali
16523,Girl,Red,Roja,Spanish
16524,Boy,Famed throughout the land,Roland,German
16525,Girl,Famous in the land,Rolanda,German
16526,Girl,Famed throughout the land,Rolando,Latin
16527,Boy,Form of ralph,Rolf,German
16528,Boy,Wolf,Rolf,Scandinavian
16529,Girl,Wolf,Rollin,English
16530,Boy,Famous in the land,Rollo,English
16531,Girl,Lakshmi,Roma,Hindi
16532,Girl,From rome,Romaine,Latin
16533,Girl,Of rome,Roman,Latin
16534,Boy,Of the romans,Romeo,Latin
16535,Girl,Heartfelt,Romila,Hindi
16536,Boy,Interesting,Romir,Hindi
16537,Boy,Winding river,Romney,Welsh
16538,Girl,From the city of rome.,Romy,Latin
16539,Boy,Advisor to the king,Ron,English
16540,Girl,Sea,Rona,Celtic/Gaelic
16541,Girl,Sea,Rona,Irish
16542,Boy,Celebration,Ronak,Hindi
16543,Boy,Advisor to the king,Ronald,English
16544,Girl,From rona and lee,Ronalee,American
16545,Girl,Little seal,Ronan,Celtic/Gaelic
16546,Girl,Seal,Ronat,Celtic/Gaelic
16547,Girl,Seal,Ronat,Irish
16548,Girl,Grand,Ronda,Welsh
16549,Girl,Glory,Rong,Chinese
16550,Boy,"""joy is mine""",Roni,Arabic
16551,Girl,My joy is the lord,Ronia,Latin
16552,Girl,Joy is mine,Ronli,Biblical
16553,Girl,Joy is mine,Ronli,Hebrew
16554,Girl,Derived from veronica,Ronna,Latin
16555,Girl,From ronli - joyful,Ronni,Biblical
16556,Girl,From ronli - joyful,Ronni,Hebrew
16557,Girl,Derived from veronica,Ronnie,Latin
16558,Girl,True image,Ronny,Latin
16559,Girl,"Form or embodiment, beauty",Roop,Sikh
16560,Girl,Blessed with beauty,Roopa,Hindi
16561,Girl,God of beauty,Roopindar,Sikh
16562,Girl,Beauteous light,Roopjot,Sikh
16563,Boy,Field of roses,Roosevelt,Scandinavian
16564,Boy,Fortunate,Roozbah,Arabic
16565,Girl,Plant,Ropa,Bengali
16566,Girl,"Famous ruler, red",Rory,Celtic/Gaelic
16567,Boy,Form of roderick,Rory,German
16568,Girl,Rose colored,Ros,American
16569,Girl,"Rose, pink",Rosa,Latin
16570,Girl,White rose,Rosalba,Latin
16571,Girl,Rose garlands,Rosalia,Spanish
16572,Girl,From rose and lee,Rosalie,English
16573,Girl,Fair rose,Rosalind,Spanish
16574,Girl,Fair rose ( of rosalind),Rosaline,Spanish
16575,Girl,Fair rose,Rosalyn,Spanish
16576,Girl,A garden of flowers,Rosamund,German
16577,Boy,Deer forest,Roscoe,Scandinavian
16578,Girl,Of the rose blossom,Rose,Greek
16579,Girl,Graceful rose,Roseanne,Greek
16580,Girl,Bitter flower,Rosemarie,French
16581,Girl,Bitter rose,Rosemary,English
16582,Girl,Form of rose,Rosetta,Italian
16583,Boy,Light,Roshan,Bengali
16584,Girl,Bright,Roshan,Hindi
16585,Girl,"Light, illuminated, bright, clear, splendid","Roshan, raushan",Arabic
16586,Girl,Small light,Roshanak,Arabic
16587,Boy,Shining light,Roshaun,African-American
16588,Boy,Shining light,Roshaun,American
16589,Girl,Light,Roshni,Hindi
16590,Girl,Like a rose,Rosie,American
16591,Girl,Little rose,Rosina,Celtic/Gaelic
16592,Girl,Little rose,Rosina,Irish
16593,Girl,Little rose-from rozene,Rosine,American
16594,Girl,Little rose-from rozene,Rosine,Native-American
16595,Girl,Lighting,Rosnai,Bengali
16596,Girl,Light,Rosni,Bengali
16597,Boy,Peninsula,Ross,Celtic/Gaelic
16598,Boy,Peninsula,Ross,Irish
16599,Girl,Beautiful flower,Rossa,Latin
16600,Girl,Sun rays,Roudri,Bengali
16601,Boy,Embellishment,Rounak,Arabic
16602,Girl,Lovely vision,Rowa,Arabic
16603,Girl,Lovely vision,Rowa,Persian
16604,Girl,"Treewithred berries,mountain ash",Rowan,Celtic/Gaelic
16605,Girl,"Loud, spirited",Rowdy,American
16606,Girl,Fair haired,Rowena,Celtic/Gaelic
16607,Girl,Fair haired,Rowena,Irish
16608,Boy,Famous in the land,Rowland,German
16609,Girl,Sunrise,Roxann,Persian
16610,Girl,Graceful rose,Roxanne,Latin
16611,Girl,Rosy,Roxy,American
16612,Girl,Sunrise,Roxy,Persian
16613,Boy,King,Roy,Celtic/Gaelic
16614,Boy,King,Roy,French
16615,Girl,Of the king,Royal,English
16616,Boy,Son of the king,Royce,French
16617,Girl,Derived from rosalind,Roz,Spanish
16618,Girl,Rose,Roza,Polish
16619,Girl,A rose,Rozalia,Hungarian
16620,Girl,A rose,Rozene,American
16621,Girl,A rose,Rozene,Native-American
16622,Girl,Musical instrument,Ruana,Hindi
16623,Girl,Musical instrument,Ruana,Hindu
16624,Girl,Name of an instrument,Rubabah,Arabic
16625,Girl,Bright,Rubaina,Hindi
16626,Girl,Bright,Rubaina,Hindu
16627,Girl,Bright,Rubeina,Arabic
16628,Boy,Behold - a son,Ruben,Spanish
16629,Girl,A ruby jewel,Ruby,English
16630,Girl,"Light,desire",Ruchi,Bengali
16631,Girl,Taste,Ruchi,Hindi
16632,Girl,Shining; beautiful; desirous,Ruchika,Hindi
16633,Girl,Pleasing,Ruchir,Bengali
16634,Boy,Radiant,Ruchir,Hindi
16635,Girl,Pleasing,Ruchira,Bengali
16636,Girl,Tasty,Ruchira,Hindi
16637,Girl,Splenderous,Ruchita,Hindi
16638,Boy,Famous wolf,Rudolf,German
16639,Boy,Famous wolf,Rudolph,German
16640,Boy,Form of rudolph,Rudolpho,Italian
16641,Boy,Lord shiva,Rudra,Hindi
16642,Girl,A tree sacred to shiva,Rudrakshi,Bengali
16643,Girl,A wife of shiva (rudra),Rudrani,Hindi
16644,Boy,Derived from rudolph,Rudy,German
16645,Girl,Herb of grace,Rue,Greek
16646,Boy,Red head,Rufin,Polish
16647,Girl,Red-haired,Rufina,Italian
16648,Boy,Redhead,Rufus,Latin
16649,Boy,Famous warrior,Ruggiero,Italian
16650,Boy,Spiritual,Ruhan,Hindi
16651,Girl,Soul,Ruhi,Hindi
16652,Girl,Spiritual,Ruhin,Hindi
16653,Boy,"Simple, honest",Rujul,Hindi
16654,Girl,"Who endows wealth, lakshmi,",Rujula,Hindi
16655,Girl,"Honesty, sincerity",Rujuta,Hindi
16656,Girl,Steady; confident,Rukan,Arabic
16657,Girl,Goddess laxmi,Rukhmini,Hindi
16658,Boy,"Face, cheek, complexion, aspect",Rukhsar,Arabic
16659,Girl,Gold,Rukma,Hindi
16660,Boy,Lord krishna,Rukminesh,Hindi
16661,Girl,Wife of lord krisna,Rukmini,Bengali
16662,Girl,Wife of krishna,Rukmini,Hindi
16663,Girl,Beautiful,Ruksana,Arabic
16664,Girl,A kind of bracelet,Ruli,Bengali
16665,Girl,"Beautiful woman,wife of sugrib in ramayana",Ruma,Bengali
16666,Girl,Vedic hymn,Ruma,Hindi
16667,Girl,A gypsy,Rumer,Slavic
16668,Girl,Beautiful woman,Rumi,Bengali
16669,Girl,Falsity,Rumor,American
16670,Girl,A secret,Rune,German
16671,Girl,Color,Rung/rang,Sikh
16672,Girl,Jingle sound,Runu,Bengali
16673,Boy,Figure,Rup,Bengali
16674,Girl,"Silver,beauty",Rupa,Bengali
16675,Girl,Beauty,Rupa,Hindi
16676,Boy,A rhetoricalfigure,Rupak,Bengali
16677,Boy,"Sign, feature",Rupak,Hindi
16678,Girl,"Sign, feature",Rupak,Sikh
16679,Girl,Made of silver,Rupal,Hindi
16680,Girl,Beauty & gracefulness,Rupalabanya,Bengali
16681,Girl,Silvery,Rupali,Bengali
16682,Girl,"Beautiful, pretty",Rupali,Hindi
16683,Girl,Beautiful,Rupali,Hindu
16684,Girl,Grace,Rupamadhuri,Bengali
16685,Girl,Grace,Rupamadhurjya,Bengali
16686,Boy,Beautiful,Rupang,Hindi
16687,Girl,Beautiful woman,Rupashi,Bengali
16688,Girl,Beautiful,Rupashi,Hindi
16689,Girl,A rupee,Rupeeya,Bengali
16690,Boy,Lord of the form,Rupendra,Hindi
16691,Boy,Bright fame,Rupert,French
16692,Boy,Lord of beauty,Rupesh,Hindi
16693,Boy,Lord of the form,Rupeshwar,Hindi
16694,Girl,Goddess of beauty,Rupeshwari,Hindi
16695,Girl,Gold-coin,Rupika,Hindi
16696,Boy,Embodied beauty,Rupin,Hindi
16697,Girl,Lord of beauty,Rupinder,Sikh
16698,Boy,Handsome,Rupjit,Bengali
16699,Girl,Fairy tale,Rupkatha,Bengali
16700,Girl,Name of the prophet's daughter,Ruqaya,Arabic
16701,Girl,Daughter of prophet muhammad,Ruqayyah,Arabic
16702,Girl,Gentle; daughter of the prophet pbuh,"Ruqayyah, ruqaya",Arabic
16703,Boy,Decoration,Rushabh,Hindi
16704,Girl,Peaceful,Rusham,Hindi
16705,Boy,Rightly guided,Rushdam,Arabic
16706,Boy,Charming,Rushil,Hindi
16707,Boy,Twisted bread,Rusk,Spanish
16708,Boy,Derived from russell,Russ,French
16709,Boy,Red head,Russell,French
16710,Boy,"Head, boss",Russom,African
16711,Boy,Brave fighter,Rustam,Arabic
16712,Girl,Red head,Rusti,French
16713,Girl,Red headed,Rusty,American
16714,Boy,Conquerer of truth,Rutajit,Hindi
16715,Girl,"A companion, friendship",Ruth,Biblical
16716,Girl,"A companion, friendship",Ruth,Hebrew
16717,Boy,Conquerer of seasons,Rutujit,Hindi
16718,Girl,Speech,Rutva,Hindi
16719,Girl,Walking gently,Ruwayda,Arabic
16720,Girl,Walking gently,Ruwaydah,Arabic
16721,Girl,"Light, brilliant, name of a iranian princess","Ruxana,ruksana",Arabic
16722,Girl,"Dream, vision",Ruya,Arabic
16723,Girl,Dream,Rya,Arabic
16724,Girl,Young royalty,Ryan,Celtic/Gaelic
16725,Boy,Little king,Ryan,Irish
16726,Girl,Little leader,Ryann,Celtic/Gaelic
